item_id,feature
1813034,history
8961942,young-adult
18218789,paranormal
27311019,young-adult
7840937,historical-fiction
17586468,children
16139786,fiction
18713327,young-adult
30623155,paranormal
20530221,fiction
29436002,graphic
33146919,graphic
35400898,romance
162822,non-fiction
18809414,historical-fiction
548493,romance
24374701,crime
3064877,paranormal
23524282,romance
6213590,young-adult
15798681,fiction
8970188,fiction
34844830,romance
13363274,fiction
34013560,graphic
6046921,graphic
16180355,paranormal
3066108,paranormal
34515828,romance
28462198,non-fiction
23481318,romance
19173191,young-adult
12654,paranormal
101517,young-adult
795228,graphic
24953890,fiction
21949798,history
22375638,fiction
132687,fiction
24819883,fiction
8086492,mystery
27416260,crime
19377882,young-adult
26864606,history
6906718,historical-fiction
11354693,graphic
32454983,romance
440799,young-adult
3340530,fiction
42573,young-adult
2239074,fiction
34745570,romance
119003,historical-fiction
31248728,history
3272585,paranormal
625661,historical-fiction
9666843,young-adult
555909,paranormal
14417561,young-adult
9640779,graphic
23574318,poetry
33132576,non-fiction
20754735,historical-fiction
25774379,children
29566060,young-adult
33859271,romance
2630530,poetry
301801,historical-fiction
18749938,romance
631292,graphic
20746816,fiction
35050334,historical-fiction
1500954,graphic
1302086,fiction
2271026,paranormal
32997515,romance
945838,history
542858,history
1526226,young-adult
1004462,young-adult
25382242,paranormal
238917,fiction
13556376,romance
13079824,graphic
1437417,paranormal
1419406,young-adult
13546966,fiction
4071508,historical-fiction
23282116,mystery
32860421,paranormal
16144196,graphic
240391,young-adult
8266948,historical-fiction
9336614,history
15813143,romance
17905315,young-adult
18490582,fiction
24833457,romance
760424,young-adult
2571434,graphic
1806484,history
31850888,graphic
2594863,paranormal
1017099,history
864159,mystery
13499074,historical-fiction
13506137,children
14011,historical-fiction
23020954,romance
1106179,historical-fiction
1032728,graphic
9915770,historical-fiction
6057799,romance
1080782,fiction
247656,paranormal
18142657,young-adult
13496507,young-adult
29391036,mystery
18628199,historical-fiction
18050185,graphic
1066965,fiction
13515286,historical-fiction
30842499,paranormal
19987233,romance
820442,romance
24496497,crime
32670670,fiction
11733738,crime
20877731,romance
20697457,graphic
25074466,romance
36182449,paranormal
18490299,history
30308899,poetry
28471645,romance
11295947,historical-fiction
13563121,non-fiction
9266149,fiction
8873996,history
3253334,paranormal
20506106,young-adult
2930867,young-adult
17900910,paranormal
9757988,crime
23453516,historical-fiction
21526864,fiction
11196760,historical-fiction
909988,historical-fiction
20859770,young-adult
25817244,paranormal
1515437,crime
12193230,fiction
540454,historical-fiction
28177378,young-adult
893740,history
15723800,romance
23363818,young-adult
22816882,young-adult
13506822,romance
13537626,young-adult
33253585,romance
13531479,history
25687587,crime
17687573,romance
1414448,paranormal
105435,fiction
2319269,graphic
25501594,paranormal
1516327,fiction
28238108,history
755295,young-adult
6723333,historical-fiction
2045734,young-adult
12993627,fiction
18979677,historical-fiction
32335027,historical-fiction
8889320,fiction
7714861,history
18595325,young-adult
5985457,romance
1036946,romance
15814434,young-adult
31259054,young-adult
1497400,historical-fiction
30315389,poetry
8494339,young-adult
32572357,fiction
20575438,graphic
18938990,graphic
29279371,historical-fiction
125384,fiction
25140977,historical-fiction
6149235,crime
13588319,young-adult
54809,history
11890239,fiction
25626791,fiction
6434922,paranormal
1194605,fiction
33841016,crime
15710122,graphic
724227,fiction
19395563,non-fiction
9572338,romance
25614994,graphic
29424551,fiction
14566668,fiction
20751454,young-adult
17288514,fiction
25305178,paranormal
6395011,historical-fiction
34228858,paranormal
19626854,mystery
24845717,paranormal
17318895,paranormal
22536839,romance
16005587,romance
19442234,fiction
8619942,young-adult
28787631,historical-fiction
17559251,young-adult
23062,fiction
9600936,graphic
25704023,fiction
675275,graphic
10379984,romance
27163018,graphic
915936,graphic
27882230,fantasy
20934514,comics
25843090,paranormal
33911515,romance
25868765,romance
6137388,mystery
11152792,non-fiction
22591672,paranormal
1511527,children
17160608,young-adult
3173564,paranormal
6530629,historical-fiction
20879074,young-adult
1737548,fiction
34437811,graphic
23551794,romance
17289468,historical-fiction
34532149,romance
19415380,romance
10866407,paranormal
343200,fiction
6914150,crime
992439,historical-fiction
13154629,young-adult
27015380,romance
8660335,crime
2970577,fiction
28471918,romance
29812497,paranormal
22504474,historical-fiction
19052598,paranormal
638680,paranormal
1797989,non-fiction
13535709,paranormal
8906496,young-adult
2892678,fiction
1379694,historical-fiction
20560479,young-adult
34390797,romance
433256,graphic
6004724,historical-fiction
1826955,fiction
5633997,mystery
29077681,romance
18141049,fiction
8242349,young-adult
267639,fiction
35169255,paranormal
24230610,crime
17855756,young-adult
11716798,romance
25458831,graphic
18043388,fiction
520447,romance
17182146,historical-fiction
24397178,fiction
15996669,paranormal
18114056,non-fiction
16591421,paranormal
26770170,poetry
751497,paranormal
7877884,paranormal
18046566,paranormal
827911,crime
34747831,paranormal
26132401,romance
16095054,paranormal
33634889,crime
2284901,mystery
20650490,historical-fiction
20665433,paranormal
424644,crime
5998892,graphic
527748,young-adult
6918104,romance
25636842,non-fiction
2379030,fiction
12117019,fiction
24796189,graphic
55725,historical-fiction
15026673,non-fiction
28593638,fiction
27040598,crime
6328236,fiction
17266953,crime
22737510,romance
16081681,romance
17413095,young-adult
12049,history
7793984,fiction
18717049,young-adult
2568566,graphic
204045,graphic
23411534,romance
13082645,fiction
6495082,young-adult
569948,graphic
10723498,non-fiction
103642,history
13591159,young-adult
23732647,historical-fiction
12875375,history
9303773,crime
23756708,fantasy
890901,paranormal
462709,young-adult
1123516,historical-fiction
17288268,historical-fiction
20243654,young-adult
8618598,paranormal
22021998,paranormal
30047065,crime
21847964,historical-fiction
20958223,young-adult
8627120,crime
933483,historical-fiction
1737045,historical-fiction
306391,history
25797100,paranormal
18305068,historical-fiction
5133803,paranormal
15980668,history
7422222,crime
8522441,historical-fiction
722818,fiction
21039781,historical-fiction
17610722,young-adult
31283916,romance
13502509,romance
10259493,history
534671,young-adult
30268062,historical-fiction
23214186,fiction
15793142,history
396765,history
26075771,young-adult
11244871,fiction
11339901,mystery
32868359,crime
24007461,historical-fiction
16048189,fiction
25383991,fiction
15842468,non-fiction
6283049,children
13026039,fiction
2440116,fiction
2191235,fiction
6171791,non-fiction
15792617,young-adult
16034024,paranormal
247334,graphic
33798484,young-adult
290402,young-adult
231717,graphic
7555339,history
16201164,non-fiction
41055,romance
2553184,non-fiction
16112254,fiction
659522,fiction
26252827,paranormal
30175663,graphic
293505,young-adult
20743706,fiction
4452160,historical-fiction
1622045,non-fiction
15980236,paranormal
24627135,paranormal
12220708,young-adult
11102173,young-adult
85689,historical-fiction
7248905,young-adult
2636118,mystery
8874137,crime
1034787,graphic
583601,crime
22667437,young-adult
13017049,history
15708692,fiction
20311924,graphic
29434899,fiction
12872023,paranormal
77623,crime
23112185,mystery
16281247,romance
4699,historical-fiction
25018427,romance
54952,mystery
19042350,poetry
2577691,graphic
15721733,young-adult
33842035,romance
44471,historical-fiction
22394602,romance
27799594,romance
7950902,fiction
11826089,fiction
27412681,children
18047642,romance
24631034,fiction
18730403,paranormal
31848399,young-adult
18189312,non-fiction
3655121,crime
407472,history
23450912,graphic
2948673,historical-fiction
25180174,young-adult
15815400,fiction
16248159,young-adult
17125479,mystery
771983,fiction
20626262,crime
35704308,romance
6729929,graphic
5901669,mystery
18641059,young-adult
29064180,crime
2354540,historical-fiction
23270081,paranormal
1008820,paranormal
28223776,historical-fiction
449848,historical-fiction
1067589,mystery
17983607,young-adult
9735435,historical-fiction
17920705,fiction
6961274,history
22045139,crime
23108715,young-adult
1383999,historical-fiction
18631120,crime
4623,historical-fiction
18196192,fiction
19489130,fiction
24953062,fiction
15843769,crime
18527587,history
12337584,fiction
2142161,fiction
15832,historical-fiction
24403037,fiction
6983347,paranormal
16112450,paranormal
6471004,fiction
6879386,non-fiction
8718173,paranormal
721637,fiction
2829387,fiction
31859194,fiction
506916,non-fiction
11046616,young-adult
36186926,romance
22553631,children
12975094,history
72876,history
23969626,historical-fiction
33304581,paranormal
9788434,fiction
17165610,young-adult
13572590,fantasy
15709736,young-adult
685379,romance
27424779,romance
18967245,historical-fiction
7350497,romance
3060904,young-adult
32709053,young-adult
9415967,non-fiction
24597767,romance
13386738,paranormal
2001264,non-fiction
29679454,romance
32735037,young-adult
13548149,fiction
5971929,historical-fiction
7114615,non-fiction
24874385,romance
13577317,paranormal
10769512,paranormal
24717719,paranormal
762393,non-fiction
4190070,history
157713,graphic
2431479,non-fiction
35221,young-adult
1701277,paranormal
6123673,paranormal
239990,non-fiction
497121,graphic
10406,non-fiction
2935425,romance
29226337,romance
6474126,young-adult
29739627,paranormal
71091,young-adult
33295213,romance
634238,romance
80675,young-adult
9801589,fiction
6437061,young-adult
17276752,fiction
33785875,historical-fiction
72114,graphic
30227858,romance
15739016,graphic
13481051,paranormal
28425257,crime
27342978,romance
32072944,crime
25757279,young-adult
10434398,historical-fiction
6044578,historical-fiction
29950160,children
5980730,mystery
1355554,fiction
15557,paranormal
7279653,young-adult
18695455,romance
30074498,romance
31742316,paranormal
13838520,non-fiction
289515,young-adult
16059409,young-adult
849486,paranormal
1293638,historical-fiction
22603726,poetry
17607756,young-adult
13700247,non-fiction
6250957,crime
23756220,romance
698134,graphic
28107438,non-fiction
23209299,history
24711,historical-fiction
13072251,non-fiction
2607794,graphic
23695156,mystery
506221,paranormal
306235,non-fiction
212556,paranormal
17407647,non-fiction
13627565,historical-fiction
6661457,fiction
362136,history
32062634,children
25095986,graphic
255852,romance
23122904,romance
3971656,fiction
123074,non-fiction
22444259,paranormal
1679037,fiction
20699835,mystery
29085448,paranormal
9394485,paranormal
35621456,crime
30374054,poetry
561124,fiction
453833,historical-fiction
961757,historical-fiction
8599390,fiction
30138990,paranormal
25785619,children
1740851,historical-fiction
107169,graphic
5013195,fiction
267792,graphic
1172549,romance
15734715,graphic
79797,history
5530202,non-fiction
6548531,graphic
10391851,fiction
8354764,romance
2314094,graphic
15841937,children
23733621,fiction
2397834,non-fiction
25489889,young-adult
2107379,fiction
17252246,paranormal
29246896,paranormal
10264066,paranormal
22822933,graphic
1689121,historical-fiction
705693,young-adult
33013734,history
4782675,historical-fiction
3048779,fiction
12346046,romance
24403040,romance
18105912,fantasy
5151963,non-fiction
805040,paranormal
1734372,crime
5197797,graphic
1107059,non-fiction
26265846,historical-fiction
18402412,fiction
30205,graphic
25983006,historical-fiction
34413435,romance
16074843,young-adult
34299826,young-adult
597170,historical-fiction
27225343,crime
22731244,romance
8315828,young-adult
26768693,young-adult
20646922,romance
2628088,graphic
117664,history
23128395,graphic
1209875,graphic
27163017,graphic
18165890,romance
2260675,romance
22750167,young-adult
15823768,historical-fiction
10237112,graphic
13642659,paranormal
13551261,historical-fiction
236970,non-fiction
1856931,non-fiction
25879316,young-adult
304605,crime
727624,non-fiction
77732,paranormal
17974315,paranormal
8501294,fiction
20347624,historical-fiction
23668469,fiction
23151086,fiction
6347735,graphic
879182,romance
15109466,paranormal
3671582,history
17375538,historical-fiction
24920801,fiction
2838671,romance
1129373,crime
17883861,young-adult
22024280,fiction
18177976,historical-fiction
6325343,fiction
77409,paranormal
13630867,historical-fiction
228580,fiction
26242358,paranormal
25535309,fiction
2416194,young-adult
23752560,crime
13235782,history
18244597,crime
3158558,fiction
8793857,paranormal
16429790,crime
